window_group,n_total,n_valid_target,low_rate,p_ge_2,p_ge_5,p_ge_10,p_ge_20,p_ge_50,p_ge_100
204,5238,5237,0.5295016230666412,0.4704983769333588,0.1901852205461142,0.09604735535611991,0.04678250907007829,0.018140156578193622,0.007828909681115142
205,5237,5236,0.5296027501909855,0.47039724980901454,0.19022154316271964,0.09606569900687548,0.04679144385026738,0.018143621084797557,0.00783040488922842
206,5236,5235,0.529512893982808,0.47048710601719196,0.19025787965616045,0.09608404966571156,0.04680038204393505,0.018147086914995225,0.007831900668576886
207,5235,5234,0.5294230034390524,0.47057699656094765,0.19029423003439053,0.09610240733664502,0.04680932365303783,0.018150554069545282,0.007833397019487964
208,5234,5233,0.5293330785400344,0.4706669214599656,0.19033059430536978,0.09612077202369577,0.04681826867953373,0.018154022549206957,0.007834893942289319
209,5233,5232,0.529243119266055,0.47075688073394495,0.19036697247706422,0.09613914373088685,0.046827217125382264,0.01815749235474006,0.007836391437308868
210,5232,5231,0.5291531255974001,0.47084687440259987,0.190403364557446,0.09615752246224431,0.04683616899254445,0.01816096348690499,0.007837889504874785
211,5231,5230,0.5292543021032505,0.4707456978967495,0.19043977055449332,0.09617590822179732,0.04684512428298279,0.018164435946462717,0.007839388145315488
212,5230,5229,0.5291642761522279,0.47083572384777206,0.19047619047619047,0.09619430101357812,0.04685408299866131,0.018167909734174793,0.007840887358959648
213,5229,5228,0.5290742157612854,0.4709257842387146,0.19051262433052793,0.09621270084162203,0.046863045141545524,0.018171384850803367,0.00784238714613619
214,5228,5227,0.5289841209106562,0.4710158790893438,0.1905490721255022,0.09623110770996747,0.04687201071360245,0.018174861297111152,0.007843887507174288
215,5227,5226,0.5290853425181783,0.47091465748182165,0.19039418293149638,0.09624952162265595,0.046880979716800615,0.01817833907386146,0.007845388442403367
216,5226,5225,0.5289952153110048,0.4710047846889952,0.19043062200956937,0.09626794258373206,0.04688995215311005,0.01818181818181818,0.00784688995215311
217,5225,5224,0.5289050535987749,0.4710949464012251,0.19046707503828483,0.09628637059724349,0.046898928024502295,0.01818529862174579,0.007848392036753445
218,5224,5223,0.5288148573616696,0.47118514263833045,0.19050354202565575,0.09630480566724105,0.04690790733295041,0.018188780394409344,0.007849894696534559
219,5223,5222,0.5289161240903868,0.47108387590961315,0.19054002297970127,0.09632324779777864,0.04691689008042895,0.018192263500574492,0.007851397931826886
220,5222,5221,0.5290174296111856,0.4709825703888144,0.19057651790844665,0.09634169699291323,0.046925876268914,0.01819574794100747,0.007852901742961119
221,5221,5220,0.5289272030651341,0.4710727969348659,0.19061302681992337,0.09636015325670498,0.04693486590038314,0.018199233716475097,0.007854406130268199
222,5220,5219,0.5290285495305614,0.4709714504694386,0.19045794213450853,0.09637861659321709,0.04694385897681548,0.018202720827744778,0.007855911094079326
223,5219,5218,0.5289382905327712,0.4710617094672288,0.19049444231506324,0.0963970870065159,0.04695285550019165,0.018206209275584515,0.007857416634725948
224,5218,5217,0.5288479969331034,0.4711520030668967,0.1905309564884033,0.09641556450067089,0.04696185547249377,0.01820969906076289,0.007858922752539774
225,5217,5216,0.5289493865030674,0.4710506134969325,0.19037576687116564,0.09624233128834356,0.04697085889570552,0.01821319018404908,0.00786042944785276
226,5216,5215,0.5290508149568552,0.47094918504314476,0.19041227229146693,0.0962607861936721,0.04697986577181208,0.01821668264621285,0.007861936720997123
227,5215,5214,0.5291522823168393,0.4708477176831607,0.1904487917146145,0.09627924817798235,0.046988876102800156,0.01822017644802455,0.007863444572305332
228,5214,5213,0.5290619604834068,0.47093803951659313,0.19048532514866678,0.09629771724534816,0.04699788989065797,0.01822367159025513,0.00786495300211011
229,5213,5212,0.5291634689178818,0.4708365310821182,0.1903300076745971,0.09631619339984651,0.047006907137375285,0.018227168073676133,0.007866462010744436
230,5212,5211,0.5290731145653426,0.47092688543465744,0.19036653233544426,0.09633467664555748,0.04701592784494339,0.01823066589905968,0.007867971598541548
231,5211,5210,0.5291746641074856,0.4708253358925144,0.19021113243761997,0.09616122840690979,0.04702495201535509,0.018234165067178502,0.007869481765834933
232,5210,5209,0.5292762526396622,0.4707237473603379,0.19024764830101748,0.09617968899980803,0.04703397965060472,0.018237665578805913,0.007870992512958341
233,5209,5208,0.5291858678955453,0.47081413210445466,0.190284178187404,0.09619815668202765,0.04704301075268817,0.01824116743471582,0.007872503840245775
234,5208,5207,0.5290954484347993,0.47090455156520067,0.19032072210485884,0.09621663145765316,0.04705204532360284,0.018244670635682733,0.007874015748031496
235,5207,5206,0.5291970802919708,0.4708029197080292,0.19035728006146754,0.09623511333077218,0.04706108336534767,0.01824817518248175,0.007875528236650019
236,5206,5205,0.5291066282420749,0.47089337175792506,0.1903938520653218,0.0962536023054755,0.04707012487992315,0.01825168107588857,0.007877041306436119
237,5205,5204,0.5292083013066872,0.47079169869331283,0.1904304381245196,0.09627209838585703,0.047079169869331285,0.018255188316679476,0.007878554957724828
238,5204,5203,0.5291178166442437,0.47088218335575627,0.1904670382471651,0.09629060157601384,0.04708821833557563,0.018258696905631366,0.007880069190851432
239,5203,5202,0.5292195309496348,0.47078046905036525,0.19050365244136871,0.09630911188004614,0.04709727028066128,0.01826220684352172,0.007881584006151481
240,5202,5201,0.5291290136512209,0.4708709863487791,0.19054028071524706,0.0963276293020573,0.047106325706594884,0.01826571813112863,0.007883099403960777
241,5201,5200,0.5290384615384616,0.4709615384615385,0.1905769230769231,0.09634615384615385,0.047115384615384615,0.01826923076923077,0.007884615384615384
242,5200,5199,0.5289478745912676,0.4710521254087324,0.19061357953452587,0.09636468551644548,0.0471244470090402,0.018272744758607424,0.007886131948451626
243,5199,5198,0.529049634474798,0.470950365525202,0.19065025009619085,0.09638322431704502,0.04713351288957291,0.018276260100038477,0.007887649095806078
244,5198,5197,0.5291514335193381,0.4708485664806619,0.19049451606696172,0.0964017702520685,0.04714258225899558,0.018279776794304408,0.007889166827015586
245,5197,5196,0.529253271747498,0.4707467282525019,0.1905311778290993,0.0964203233256351,0.04715165511932255,0.0182832948421863,0.007890685142417244
246,5196,5195,0.5293551491819056,0.4706448508180943,0.19056785370548604,0.09643888354186718,0.04716073147256978,0.01828681424446583,0.007892204042348411
247,5195,5194,0.5292645360030804,0.4707354639969195,0.19060454370427415,0.09645745090489026,0.04716981132075472,0.018290335001925298,0.007893723527146708
248,5194,5193,0.5291738879260544,0.4708261120739457,0.19064124783362218,0.09647602541883304,0.0471788946658964,0.018293857115347582,0.00789524359715001
249,5193,5192,0.5292758089368259,0.4707241910631741,0.1906779661016949,0.09649460708782742,0.04718798151001541,0.01829738058551618,0.007896764252696456
250,5192,5191,0.5293777692159507,0.4706222307840493,0.19052205740705067,0.09651319591600847,0.04719707185513389,0.01830090541321518,0.007898285494124446
251,5191,5190,0.5292870905587669,0.4707129094412331,0.1905587668593449,0.09653179190751444,0.04720616570327553,0.018304431599229287,0.00789980732177264
252,5190,5189,0.5293890923106571,0.47061090768934283,0.1905954904605897,0.0965503950664868,0.0472152630564656,0.018307959144343803,0.007901329735979958
253,5189,5188,0.5292983808789514,0.4707016191210486,0.19063222821896686,0.09656900539707017,0.04722436391673092,0.01831148804934464,0.007902852737085582
254,5188,5187,0.5292076344707923,0.4707923655292076,0.19066898014266434,0.09658762290341237,0.04723346828609987,0.018315018315018316,0.007904376325428958
255,5187,5186,0.5293096799074432,0.4706903200925569,0.1907057462398766,0.09660624758966448,0.04724257616660239,0.018318549942151947,0.007905900501349789
256,5186,5185,0.5292189006750241,0.4707810993249759,0.19074252651880425,0.09662487945998072,0.04725168756027001,0.01832208293153327,0.007907425265188043
257,5185,5184,0.529320987654321,0.470679012345679,0.19058641975308643,0.09664351851851852,0.047260802469135804,0.01832561728395062,0.007908950617283951
258,5184,5183,0.5294231140266255,0.4705768859733745,0.19062319120200655,0.09666216476943855,0.04726992089523442,0.018329153000192937,0.007910476557978005
259,5183,5182,0.5295252798147433,0.47047472018525666,0.1906599768429178,0.09668081821690468,0.04727904284060208,0.018332690081049787,0.007912003087610961
260,5182,5181,0.5294344721096313,0.47056552789036865,0.19069677668403784,0.09669947886508395,0.047288168307276585,0.01833622852731133,0.007913530206523836
261,5181,5180,0.5293436293436293,0.47065637065637067,0.19073359073359072,0.09671814671814671,0.0472972972972973,0.01833976833976834,0.007915057915057915
262,5180,5179,0.5292527514964279,0.47074724850357214,0.1907704189998069,0.09673682178026646,0.04730642981270516,0.018343309519212203,0.00791658621355474
263,5179,5178,0.5293549633062958,0.4706450366937041,0.19061413673232908,0.09656237929702588,0.04712244109694863,0.018153727307840865,0.00772499034376207
264,5178,5177,0.529457214603052,0.47054278539694805,0.19045779408924088,0.09658103148541626,0.047131543364883136,0.018157233919258258,0.007726482518833301
265,5177,5176,0.5293663060278208,0.4706336939721793,0.19049459041731068,0.09659969088098919,0.04714064914992272,0.018160741885625966,0.0077279752704791345
266,5176,5175,0.5294685990338164,0.47053140096618357,0.19053140096618357,0.0966183574879227,0.04714975845410628,0.01816425120772947,0.007729468599033816
267,5175,5174,0.5295709315809818,0.47042906841901816,0.19056822574410515,0.09663703131039815,0.047158871279474296,0.01816776188635485,0.007730962504831852
268,5174,5173,0.529479992267543,0.470520007732457,0.1906050647593273,0.09665571235260004,0.04716798762806882,0.018171273922288806,0.007732456988208003
269,5173,5172,0.5295823665893271,0.47041763341067283,0.19044856921887085,0.09667440061871617,0.04717710750193349,0.01817478731631864,0.007733952049497293
270,5172,5171,0.5296847805066718,0.47031521949332816,0.19029201315026106,0.09669309611293754,0.04718623090311352,0.018178302069232256,0.007735447689035003
271,5171,5170,0.5297872340425532,0.4702127659574468,0.19013539651837524,0.0965183752417795,0.04719535783365571,0.01818181818181818,0.007736943907156673
272,5170,5169,0.5296962662023602,0.4703037337976398,0.1901721803056684,0.09653704778487135,0.047204488295608436,0.018185335654865544,0.007738440704198104
273,5169,5168,0.5296052631578947,0.47039473684210525,0.19020897832817338,0.09655572755417957,0.04721362229102167,0.018188854489164085,0.007739938080495356
274,5168,5167,0.5297077607896264,0.4702922392103735,0.1900522546932456,0.09638087865299012,0.04702922392103735,0.017998838784594542,0.007547900135475131
275,5167,5166,0.5296167247386759,0.47038327526132406,0.19008904374758034,0.09639953542392567,0.047038327526132406,0.018002322880371662,0.007549361207897794
276,5166,5165,0.5295256534365924,0.47047434656340753,0.19012584704743465,0.09641819941916747,0.04704743465634075,0.018005808325266215,0.007550822846079381
277,5165,5164,0.5294345468628969,0.470565453137103,0.19016266460108444,0.09643687064291247,0.0470565453137103,0.01800929512006197,0.007552285050348567
278,5164,5163,0.5295370908386597,0.4704629091613403,0.19000581057524696,0.09645554909936084,0.04706565950029053,0.01801278326554329,0.007553747821034283
279,5163,5162,0.5294459511817126,0.4705540488182875,0.19004261913986828,0.096474234792716,0.0470747772181325,0.018016272762495157,0.007555211158465711
280,5162,5161,0.5293547762061616,0.4706452237938384,0.19007944196861074,0.09649292772718465,0.0470838984692889,0.018019763611703158,0.007556675062972292
281,5161,5160,0.5292635658914728,0.4707364341085271,0.19011627906976744,0.09651162790697675,0.04709302325581395,0.01802325581395349,0.007558139534883721
282,5160,5159,0.5291723202170964,0.4708276797829037,0.19015313045163793,0.09653033533630549,0.04710215157976352,0.018026749370032954,0.007559604574529948
283,5159,5158,0.5290810391624661,0.47091896083753393,0.1901899961225281,0.09654905001938736,0.04711128344319504,0.018030244280728965,0.007561070182241178
284,5158,5157,0.5291836338956758,0.4708163661043242,0.19003296490207486,0.09637386077176653,0.04692650765949195,0.018033740546829553,0.0075625363583478765
285,5157,5156,0.5292862684251358,0.47071373157486424,0.19006982156710628,0.09639255236617533,0.04693560899922421,0.01803723816912335,0.0075640031031807605
286,5156,5155,0.5291949563530552,0.4708050436469447,0.1901066925315228,0.09641125121241513,0.046944713870029096,0.018040737148399613,0.007565470417070805
287,5155,5154,0.5292976329064804,0.4707023670935196,0.19014357780364766,0.09642995731470702,0.04695382227396197,0.018044237485448197,0.007566938300349243
288,5154,5153,0.5292062875994566,0.47079371240054335,0.1901804773918106,0.09644867067727537,0.04696293421307976,0.018047739181059577,0.007568406753347565
289,5153,5152,0.5293090062111802,0.4706909937888199,0.19021739130434784,0.09646739130434782,0.04697204968944099,0.018051242236024844,0.007569875776397516
290,5152,5151,0.5292176276451175,0.4707823723548826,0.190254319549602,0.0964861192001553,0.046981168705105804,0.0180547466511357,0.007571345369831101
291,5151,5150,0.5293203883495146,0.47067961165048544,0.19029126213592232,0.09650485436893204,0.04699029126213592,0.018058252427184465,0.007572815533980583
292,5150,5149,0.5292289765002913,0.4707710234997087,0.1903282190716644,0.09652359681491551,0.04699941736259468,0.018061759564964072,0.007574286269178481
293,5149,5148,0.5293317793317793,0.47066822066822067,0.19017094017094016,0.09634809634809635,0.046814296814296816,0.017871017871017872,0.007575757575757576
294,5148,5147,0.5292403341752477,0.47075966582475226,0.1902078880901496,0.09636681562074995,0.0468233922673402,0.017874489994171364,0.007577229454050903
295,5147,5146,0.529343179168286,0.47065682083171395,0.19024485036921882,0.0963855421686747,0.04683249125534396,0.017877963466770307,0.0075787019043917605
296,5146,5145,0.5294460641399417,0.47055393586005834,0.1900874635568513,0.09640427599611273,0.04684159378036929,0.017881438289601554,0.007580174927113703
297,5145,5144,0.5295489891135303,0.4704510108864697,0.18993001555209954,0.09642301710730948,0.046850699844479,0.017884914463452566,0.007581648522550544
298,5144,5143,0.5294575150690258,0.4705424849309741,0.18996694536262881,0.0964417655065137,0.046859809449737506,0.017888391989111414,0.00758312269103636
299,5143,5142,0.529560482302606,0.470439517697394,0.1898094126798911,0.09646052119797745,0.046868922598210815,0.017891870867366783,0.007584597432905484
300,5142,5141,0.5294689749076055,0.4705310250923945,0.18984633339817156,0.09647928418595604,0.046878039291966545,0.017895351099007976,0.007586072748492511
301,5141,5140,0.5295719844357977,0.47042801556420233,0.18988326848249026,0.09649805447470818,0.04688715953307393,0.0178988326848249,0.007587548638132296
302,5140,5139,0.5296750340533177,0.4703249659466822,0.1899202179412337,0.09651683206849582,0.046896283323603814,0.017902315625608095,0.007589025102159953
